Train_ID,Train_Name,Source,Destination,Distance_km,Booking_Date,Departure_Time,Arrival_Time,Delay_Minutes,Ticket_Class,Ticket_Price,Passenger_Count
683,Kovai Express,Chennai,Bangalore,439,19-01-2023,13:00,12:30,39,General,562,84
684,Chennai Express,Trichy,Chennai,529,28-01-2023,14:00,11:30,20,AC,728,235
685,Pandian Express,Trichy,Bangalore,538,13-04-2023,12:30,22:30,17,Sleeper,630,126
686,Rockfort Express,Bangalore,Chennai,518,08-11-2023,17:00,16:30,36,General,1414,295
687,Nilgiri Express,Madurai,Chennai,261,19-08-2023,16:00,03:30,33,General,1072,198
688,Chennai Express,Madurai,Bangalore,430,28-04-2023,03:00,15:30,36,General,919,260
689,Kovai Express,Chennai,Trichy,548,16-07-2023,07:30,04:30,4,Sleeper,825,154
690,Kovai Express,Bangalore,Salem,484,04-02-2023,22:00,12:00,53,Sleeper,1074,268
691,Kovai Express,Chennai,Madurai,376,08-02-2023,12:30,15:00,25,AC,835,151
692,Nilgiri Express,Bangalore,Trichy,431,08-01-2023,22:00,17:00,4,Sleeper,1127,103
693,Pandian Express,Chennai,Salem,406,22-11-2023,12:30,00:30,1,AC,1296,239
694,Rockfort Express,Trichy,Madurai,504,01-04-2023,23:00,16:30,52,Sleeper,462,190
695,Intercity Express,Chennai,Salem,274,28-08-2023,05:30,01:30,37,Sleeper,364,207
696,Coimbatore Express,Salem,Coimbatore,216,07-09-2023,02:00,23:30,59,General,1309,117
697,Nilgiri Express,Trichy,Chennai,217,01-06-2023,01:30,06:30,11,AC,583,291
698,Chennai Express,Chennai,Madurai,279,07-06-2023,10:30,18:30,1,Sleeper,1483,189
699,Intercity Express,Trichy,Madurai,469,14-03-2023,17:00,13:30,14,General,317,202
700,Coimbatore Express,Salem,Bangalore,409,18-07-2023,17:00,04:30,52,AC,524,195
701,Pandian Express,Chennai,Trichy,380,30-08-2023,15:00,18:30,40,General,791,117
702,Coimbatore Express,Chennai,Bangalore,325,02-12-2023,19:00,08:00,40,AC,416,168
703,Rockfort Express,Coimbatore,Madurai,516,08-05-2023,09:00,13:30,31,General,408,94
704,Rockfort Express,Salem,Trichy,541,15-12-2023,15:30,09:30,10,Sleeper,1386,240
705,Rockfort Express,Bangalore,Coimbatore,247,08-08-2023,07:30,03:30,15,General,435,143
706,Intercity Express,Bangalore,Salem,536,18-12-2023,09:00,18:30,59,General,325,148
707,Chennai Express,Bangalore,Chennai,201,21-10-2023,05:30,03:00,23,AC,1348,85
708,Nilgiri Express,Trichy,Madurai,510,18-02-2023,16:30,22:30,51,AC,1066,218
709,Intercity Express,Madurai,Chennai,268,09-02-2023,20:30,05:00,14,Sleeper,519,62
710,Chennai Express,Salem,Madurai,504,23-12-2023,06:00,20:30,44,AC,1070,126
711,Coimbatore Express,Madurai,Trichy,516,13-07-2023,03:00,10:00,27,Sleeper,695,92
712,Coimbatore Express,Chennai,Bangalore,439,30-04-2023,02:00,06:00,58,AC,790,233
713,Kovai Express,Salem,Coimbatore,467,10-01-2023,18:00,14:00,55,AC,656,155
714,Kovai Express,Madurai,Salem,317,03-05-2023,01:30,05:00,27,General,803,118
715,Kovai Express,Coimbatore,Bangalore,303,01-06-2023,18:00,03:00,21,Sleeper,1439,95
716,Nilgiri Express,Bangalore,Madurai,362,07-10-2023,09:00,20:00,1,Sleeper,1277,62
717,Chennai Express,Madurai,Salem,425,30-12-2023,20:30,15:00,48,Sleeper,519,223
718,Rockfort Express,Bangalore,Madurai,586,30-11-2023,05:30,19:30,0,AC,1091,54
719,Coimbatore Express,Madurai,Bangalore,340,23-11-2023,18:00,15:00,28,AC,1078,180
720,Chennai Express,Trichy,Salem,527,31-01-2023,09:30,07:00,29,General,1262,170
721,Pandian Express,Chennai,Bangalore,260,14-06-2023,22:30,13:00,53,General,621,270
722,Coimbatore Express,Coimbatore,Bangalore,550,09-10-2023,18:30,03:30,27,General,1168,165
723,Chennai Express,Trichy,Madurai,290,22-09-2023,19:30,19:30,3,AC,472,152
724,Pandian Express,Trichy,Coimbatore,535,15-12-2023,15:30,19:30,34,General,531,201
725,Nilgiri Express,Chennai,Coimbatore,397,15-05-2023,19:30,02:00,25,AC,405,104
726,Pandian Express,Coimbatore,Madurai,348,16-10-2023,03:00,20:00,26,Sleeper,621,87
727,Kovai Express,Salem,Madurai,367,08-10-2023,06:00,10:30,12,Sleeper,380,233
728,Pandian Express,Salem,Madurai,369,03-12-2023,16:00,06:30,7,Sleeper,1492,195
729,Pandian Express,Bangalore,Coimbatore,201,23-11-2023,22:30,12:30,25,AC,949,136
730,Coimbatore Express,Madurai,Trichy,510,14-08-2023,05:30,06:30,30,AC,1205,231
731,Pandian Express,Chennai,Bangalore,331,08-06-2023,13:30,23:30,12,Sleeper,566,221
732,Kovai Express,Salem,Madurai,529,23-02-2023,13:00,08:00,8,General,1455,219
733,Chennai Express,Chennai,Trichy,578,17-08-2023,08:00,21:00,38,AC,375,240
734,Pandian Express,Coimbatore,Chennai,542,03-04-2023,06:00,20:00,32,General,1358,274
735,Nilgiri Express,Chennai,Salem,599,18-11-2023,01:00,16:00,42,AC,965,159
736,Rockfort Express,Madurai,Chennai,463,13-11-2023,12:30,11:00,58,Sleeper,999,148
737,Nilgiri Express,Trichy,Salem,381,02-12-2023,05:30,01:30,16,General,398,57
738,Nilgiri Express,Trichy,Madurai,300,19-07-2023,17:30,05:00,32,AC,636,155
739,Intercity Express,Trichy,Bangalore,569,01-01-2023,06:00,18:30,4,General,1377,152
740,Rockfort Express,Chennai,Coimbatore,315,19-12-2023,12:30,06:00,41,Sleeper,948,58
741,Pandian Express,Salem,Chennai,379,30-06-2023,22:00,20:30,37,Sleeper,1191,125
742,Pandian Express,Bangalore,Salem,583,28-03-2023,16:00,21:00,36,AC,1192,105
743,Chennai Express,Madurai,Salem,203,12-08-2023,05:30,16:30,60,General,680,256
744,Nilgiri Express,Salem,Bangalore,298,29-12-2023,09:30,03:00,35,AC,1290,63
745,Coimbatore Express,Salem,Trichy,486,29-01-2023,03:30,08:00,37,Sleeper,1196,82
746,Chennai Express,Coimbatore,Salem,264,28-05-2023,17:00,18:00,59,General,466,264
747,Kovai Express,Trichy,Salem,243,05-08-2023,11:00,22:30,31,General,1339,285
748,Rockfort Express,Trichy,Coimbatore,436,28-08-2023,07:00,18:00,8,AC,867,238
749,Nilgiri Express,Chennai,Salem,541,31-03-2023,06:30,17:30,9,AC,677,185
750,Pandian Express,Chennai,Coimbatore,408,28-03-2023,06:30,08:30,49,General,614,265
751,Nilgiri Express,Salem,Madurai,368,06-01-2023,23:00,05:30,3,AC,762,209
752,Nilgiri Express,Bangalore,Chennai,502,03-01-2023,16:00,05:00,51,General,1200,235
753,Intercity Express,Bangalore,Trichy,275,06-07-2023,12:00,21:30,53,General,1443,212
754,Kovai Express,Coimbatore,Chennai,583,28-05-2023,00:30,20:00,18,AC,488,144
755,Intercity Express,Coimbatore,Chennai,458,19-08-2023,08:00,01:30,21,Sleeper,802,246
756,Coimbatore Express,Coimbatore,Salem,589,04-02-2023,07:30,12:30,10,General,1145,167
757,Nilgiri Express,Trichy,Madurai,597,20-09-2023,20:00,23:30,24,AC,711,277
758,Chennai Express,Salem,Madurai,520,15-03-2023,14:30,11:00,16,AC,954,129
759,Nilgiri Express,Chennai,Trichy,432,16-05-2023,20:30,22:00,45,General,325,118
760,Pandian Express,Trichy,Madurai,505,10-07-2023,19:30,00:00,34,General,658,106
761,Pandian Express,Bangalore,Chennai,248,09-04-2023,23:00,01:30,56,General,1000,86
762,Nilgiri Express,Bangalore,Chennai,524,02-11-2023,06:00,19:00,45,AC,373,98
763,Nilgiri Express,Coimbatore,Chennai,492,02-11-2023,06:30,12:30,10,General,898,129
764,Coimbatore Express,Coimbatore,Bangalore,316,23-04-2023,03:30,04:30,59,Sleeper,1020,300
765,Kovai Express,Salem,Bangalore,382,27-01-2023,16:00,02:30,56,Sleeper,1376,141
766,Coimbatore Express,Salem,Madurai,465,27-05-2023,12:30,05:00,34,AC,610,218
767,Nilgiri Express,Madurai,Trichy,416,15-05-2023,16:30,09:30,28,AC,1231,193
768,Kovai Express,Trichy,Chennai,263,02-06-2023,19:00,20:00,7,AC,1043,164
769,Pandian Express,Coimbatore,Trichy,342,10-12-2023,03:00,21:30,55,Sleeper,1421,109
770,Chennai Express,Coimbatore,Chennai,260,05-04-2023,15:30,21:00,25,AC,1474,237
771,Coimbatore Express,Madurai,Chennai,205,19-11-2023,19:30,07:00,13,General,567,191
772,Pandian Express,Salem,Trichy,497,22-12-2023,04:00,11:00,23,AC,1316,165
773,Intercity Express,Chennai,Madurai,560,18-08-2023,04:30,20:30,49,AC,377,184
774,Pandian Express,Chennai,Coimbatore,514,25-05-2023,16:00,18:30,11,AC,519,172
775,Rockfort Express,Madurai,Trichy,259,12-10-2023,02:30,04:00,14,Sleeper,1201,257
776,Rockfort Express,Coimbatore,Bangalore,565,09-12-2023,00:00,23:30,36,General,678,53
777,Intercity Express,Bangalore,Salem,585,09-07-2023,19:30,17:00,40,AC,1304,191
778,Kovai Express,Madurai,Trichy,458,07-07-2023,22:30,15:30,58,Sleeper,1136,75
779,Chennai Express,Bangalore,Chennai,317,16-06-2023,06:00,22:00,37,Sleeper,753,247
780,Nilgiri Express,Salem,Trichy,226,10-12-2023,01:30,23:30,42,General,1067,228
781,Coimbatore Express,Chennai,Madurai,291,28-06-2023,12:30,05:00,26,General,1266,279
782,Kovai Express,Madurai,Chennai,583,23-03-2023,06:00,21:00,38,General,353,72
783,Rockfort Express,Madurai,Salem,331,01-02-2023,12:30,13:00,28,AC,442,104
784,Chennai Express,Madurai,Coimbatore,289,30-07-2023,20:30,14:30,11,General,692,157
785,Intercity Express,Chennai,Salem,386,05-07-2023,02:30,16:00,12,Sleeper,1030,141
786,Pandian Express,Chennai,Coimbatore,417,16-06-2023,11:30,14:00,55,General,1430,245
787,Rockfort Express,Chennai,Coimbatore,375,09-02-2023,13:30,22:00,3,Sleeper,492,268
788,Pandian Express,Coimbatore,Bangalore,420,04-07-2023,16:00,09:00,28,Sleeper,635,111
789,Kovai Express,Salem,Chennai,215,12-04-2023,06:30,19:00,37,Sleeper,1140,180
790,Intercity Express,Bangalore,Trichy,491,25-06-2023,12:30,09:30,53,AC,586,292
791,Kovai Express,Salem,Coimbatore,248,07-09-2023,11:30,22:00,42,AC,473,176
792,Nilgiri Express,Bangalore,Chennai,279,25-10-2023,23:00,05:00,47,Sleeper,1444,99
793,Rockfort Express,Salem,Trichy,381,23-12-2023,18:30,05:30,37,Sleeper,778,247
794,Coimbatore Express,Bangalore,Salem,513,24-09-2023,00:30,09:30,53,AC,721,274
795,Rockfort Express,Trichy,Chennai,594,19-05-2023,03:00,01:00,31,AC,1296,168
796,Pandian Express,Salem,Trichy,548,28-01-2023,13:00,01:30,60,Sleeper,391,89
797,Pandian Express,Salem,Madurai,521,25-12-2023,05:00,04:00,24,General,335,242
798,Coimbatore Express,Trichy,Bangalore,384,20-06-2023,04:30,10:30,40,AC,963,297
799,Chennai Express,Trichy,Madurai,207,14-01-2023,15:00,06:30,39,General,1143,260
800,Coimbatore Express,Salem,Chennai,464,12-08-2023,01:30,06:00,35,AC,900,157
801,Coimbatore Express,Chennai,Trichy,499,25-07-2023,01:30,04:00,0,AC,1214,271
802,Kovai Express,Chennai,Bangalore,410,22-12-2023,03:00,16:00,45,General,1243,66
803,Chennai Express,Chennai,Bangalore,272,26-04-2023,00:00,16:00,38,General,1191,232
804,Coimbatore Express,Chennai,Salem,370,25-03-2023,23:00,07:00,41,AC,638,226
805,Chennai Express,Coimbatore,Chennai,555,17-04-2023,04:00,14:30,23,AC,588,94
806,Nilgiri Express,Salem,Madurai,238,10-07-2023,16:00,01:00,17,AC,1440,240
807,Nilgiri Express,Salem,Trichy,298,31-10-2023,03:30,22:30,54,General,1331,201
808,Rockfort Express,Bangalore,Salem,539,13-05-2023,05:30,09:30,32,Sleeper,1332,215
809,Chennai Express,Salem,Trichy,224,03-02-2023,02:30,19:30,41,Sleeper,1062,134
810,Intercity Express,Salem,Chennai,275,13-10-2023,18:30,16:30,14,General,818,240
811,Intercity Express,Trichy,Coimbatore,359,30-03-2023,01:00,23:00,28,AC,1273,244
812,Coimbatore Express,Bangalore,Coimbatore,261,10-06-2023,12:00,05:30,46,General,481,177
813,Chennai Express,Coimbatore,Bangalore,364,20-02-2023,03:00,15:00,31,Sleeper,390,92
814,Nilgiri Express,Chennai,Madurai,550,19-06-2023,09:00,11:00,43,General,444,211
815,Pandian Express,Madurai,Chennai,592,29-12-2023,11:30,21:30,13,AC,729,153
816,Pandian Express,Salem,Madurai,322,26-08-2023,04:30,18:30,10,General,954,288
817,Kovai Express,Salem,Bangalore,344,04-05-2023,06:00,09:00,9,AC,352,286
818,Coimbatore Express,Trichy,Chennai,567,18-08-2023,04:30,06:00,34,Sleeper,656,238
819,Coimbatore Express,Chennai,Trichy,371,25-01-2023,16:30,21:00,59,General,1284,215
820,Intercity Express,Chennai,Salem,597,02-08-2023,19:00,00:00,49,AC,333,57
821,Pandian Express,Madurai,Trichy,430,23-01-2023,22:00,07:30,12,General,666,99
822,Coimbatore Express,Salem,Madurai,472,21-04-2023,23:00,18:00,20,AC,1416,255
823,Rockfort Express,Bangalore,Trichy,538,13-09-2023,00:30,02:00,29,Sleeper,1472,281
824,Nilgiri Express,Coimbatore,Trichy,273,27-12-2023,03:00,14:30,52,AC,443,148
825,Nilgiri Express,Chennai,Bangalore,200,07-12-2023,19:00,09:30,19,AC,1274,171
826,Pandian Express,Chennai,Bangalore,200,12-09-2023,19:30,01:00,7,General,1095,222
827,Chennai Express,Salem,Bangalore,498,07-06-2023,00:00,07:30,17,General,1045,235
828,Kovai Express,Chennai,Coimbatore,569,08-08-2023,06:30,16:00,56,AC,1408,209
829,Rockfort Express,Coimbatore,Chennai,249,22-07-2023,03:00,15:30,9,AC,1300,114
830,Chennai Express,Madurai,Chennai,472,26-08-2023,02:00,10:30,48,General,621,231
831,Coimbatore Express,Trichy,Coimbatore,552,02-06-2023,15:00,21:30,33,AC,661,112
832,Chennai Express,Chennai,Salem,262,01-06-2023,22:00,08:00,11,General,1040,77
833,Coimbatore Express,Trichy,Chennai,466,07-10-2023,02:30,18:30,5,General,529,169
834,Coimbatore Express,Salem,Trichy,395,27-08-2023,15:30,12:00,24,Sleeper,321,67
835,Nilgiri Express,Madurai,Salem,215,13-02-2023,23:30,21:30,2,AC,1332,217
836,Intercity Express,Chennai,Salem,471,31-03-2023,14:30,22:30,4,General,718,159
837,Rockfort Express,Coimbatore,Salem,419,27-11-2023,12:00,18:00,10,Sleeper,1417,251
838,Pandian Express,Madurai,Trichy,453,12-03-2023,10:00,05:30,1,Sleeper,377,277
839,Chennai Express,Bangalore,Salem,337,10-09-2023,23:00,13:30,22,Sleeper,963,114
840,Kovai Express,Madurai,Bangalore,309,16-11-2023,19:00,19:00,16,AC,714,61
841,Kovai Express,Bangalore,Madurai,584,19-11-2023,18:30,23:00,34,General,806,95
842,Kovai Express,Trichy,Salem,592,26-03-2023,01:30,22:00,55,Sleeper,648,87
843,Rockfort Express,Coimbatore,Madurai,538,26-10-2023,01:30,20:00,20,General,738,210
844,Coimbatore Express,Madurai,Salem,338,27-10-2023,20:30,07:00,45,AC,1458,113
845,Nilgiri Express,Trichy,Madurai,286,11-01-2023,22:00,23:00,2,General,412,206
846,Intercity Express,Trichy,Salem,212,10-09-2023,08:30,08:30,30,AC,479,129
847,Rockfort Express,Bangalore,Trichy,422,11-04-2023,07:00,02:30,13,AC,1016,245
848,Pandian Express,Coimbatore,Madurai,383,29-06-2023,05:00,03:00,19,AC,434,60
849,Intercity Express,Coimbatore,Bangalore,393,20-04-2023,11:00,14:30,21,General,899,135
850,Chennai Express,Bangalore,Salem,461,14-02-2023,04:00,00:00,15,AC,1184,129
851,Chennai Express,Bangalore,Madurai,392,27-09-2023,16:00,19:00,4,AC,627,130
852,Rockfort Express,Madurai,Trichy,317,15-05-2023,11:30,22:30,3,Sleeper,709,243
853,Nilgiri Express,Bangalore,Chennai,279,19-07-2023,12:00,10:30,15,Sleeper,1256,152
854,Nilgiri Express,Bangalore,Chennai,380,26-11-2023,20:30,10:00,28,Sleeper,1487,222
855,Intercity Express,Trichy,Salem,551,28-05-2023,01:30,07:00,41,Sleeper,633,165
856,Pandian Express,Madurai,Trichy,477,04-06-2023,23:30,00:00,36,General,1283,53
857,Rockfort Express,Coimbatore,Trichy,483,13-05-2023,02:30,01:00,12,General,1268,285
858,Coimbatore Express,Madurai,Salem,353,07-09-2023,19:30,22:30,38,AC,1111,153
859,Pandian Express,Trichy,Bangalore,320,28-07-2023,19:30,02:30,3,AC,688,268
860,Chennai Express,Coimbatore,Madurai,557,20-01-2023,15:00,01:00,20,AC,1335,115
861,Rockfort Express,Madurai,Coimbatore,408,27-09-2023,02:00,08:00,60,AC,328,233
862,Kovai Express,Chennai,Bangalore,310,31-03-2023,10:00,05:30,37,AC,305,198
863,Intercity Express,Coimbatore,Bangalore,589,14-01-2023,06:00,23:30,29,AC,649,119
864,Rockfort Express,Salem,Chennai,411,30-05-2023,18:00,05:30,6,General,1476,124
865,Pandian Express,Bangalore,Coimbatore,489,23-09-2023,03:00,08:00,60,AC,781,188
866,Coimbatore Express,Madurai,Salem,404,06-11-2023,15:00,11:00,29,Sleeper,1274,237
867,Coimbatore Express,Chennai,Madurai,444,21-12-2023,00:00,17:00,3,Sleeper,496,109
868,Kovai Express,Chennai,Trichy,389,22-02-2023,03:30,08:00,15,General,619,172
869,Nilgiri Express,Chennai,Salem,566,16-01-2023,00:30,20:30,19,Sleeper,405,234
870,Nilgiri Express,Trichy,Coimbatore,522,14-01-2023,05:30,11:00,4,AC,954,151
871,Kovai Express,Salem,Bangalore,560,08-06-2023,16:30,11:30,9,General,729,156
872,Rockfort Express,Madurai,Chennai,241,29-03-2023,00:00,02:30,33,General,450,97
873,Rockfort Express,Coimbatore,Bangalore,484,20-11-2023,05:00,23:30,4,Sleeper,522,292
874,Rockfort Express,Chennai,Salem,531,06-07-2023,12:00,18:30,8,General,784,149
875,Rockfort Express,Coimbatore,Madurai,471,21-11-2023,17:00,09:30,13,General,1229,88
876,Pandian Express,Coimbatore,Chennai,300,23-12-2023,15:00,01:30,40,Sleeper,1278,179
877,Rockfort Express,Trichy,Madurai,299,17-11-2023,02:00,04:30,38,General,741,177
878,Chennai Express,Coimbatore,Salem,458,05-02-2023,03:30,05:00,43,Sleeper,934,154
879,Intercity Express,Coimbatore,Bangalore,325,13-07-2023,13:00,01:00,23,Sleeper,959,245
880,Nilgiri Express,Trichy,Coimbatore,562,20-07-2023,05:00,22:30,22,General,1049,269
881,Kovai Express,Salem,Coimbatore,422,18-01-2023,11:00,10:00,13,General,1033,95
882,Intercity Express,Salem,Bangalore,346,13-09-2023,17:00,13:30,55,Sleeper,362,92
883,Coimbatore Express,Madurai,Bangalore,552,26-12-2023,15:30,21:00,7,Sleeper,333,159
884,Coimbatore Express,Madurai,Salem,415,22-05-2023,02:00,14:00,40,AC,309,186
885,Pandian Express,Salem,Madurai,216,06-11-2023,15:30,06:00,53,AC,358,227
886,Intercity Express,Coimbatore,Trichy,248,10-03-2023,11:30,13:30,53,General,427,180
887,Nilgiri Express,Coimbatore,Chennai,313,23-03-2023,18:00,16:30,48,General,1474,170
888,Chennai Express,Coimbatore,Trichy,482,30-11-2023,08:00,05:00,27,General,918,288
889,Pandian Express,Trichy,Salem,285,30-07-2023,05:30,07:00,49,AC,889,230
890,Intercity Express,Bangalore,Chennai,238,20-12-2023,07:00,20:30,48,AC,570,153
891,Chennai Express,Trichy,Chennai,508,27-01-2023,04:30,12:30,15,AC,1263,109
892,Pandian Express,Bangalore,Salem,510,09-05-2023,16:30,14:30,8,General,1350,271
893,Pandian Express,Madurai,Chennai,524,30-09-2023,04:00,16:30,34,General,656,233
894,Rockfort Express,Chennai,Trichy,446,07-10-2023,19:00,07:30,41,General,677,230
895,Rockfort Express,Madurai,Coimbatore,489,10-09-2023,21:00,04:00,2,General,985,257
896,Nilgiri Express,Madurai,Salem,567,16-05-2023,22:00,03:00,5,AC,886,177
897,Intercity Express,Chennai,Madurai,359,05-11-2023,11:30,07:00,16,AC,632,136
898,Coimbatore Express,Coimbatore,Trichy,218,09-02-2023,06:00,12:30,13,General,325,168
899,Coimbatore Express,Trichy,Salem,551,09-07-2023,15:00,20:30,47,AC,419,284
900,Coimbatore Express,Trichy,Salem,561,25-07-2023,05:30,20:00,49,General,483,267
901,Nilgiri Express,Coimbatore,Chennai,219,23-08-2023,00:30,06:30,50,Sleeper,348,203
902,Pandian Express,Bangalore,Madurai,550,01-12-2023,04:30,07:30,21,AC,1088,124
903,Chennai Express,Chennai,Salem,417,09-01-2023,03:00,21:00,1,Sleeper,1211,89
904,Pandian Express,Chennai,Coimbatore,589,02-08-2023,18:30,11:00,46,AC,702,74
905,Rockfort Express,Madurai,Bangalore,341,27-06-2023,22:30,13:30,26,Sleeper,766,69
906,Intercity Express,Trichy,Madurai,341,21-11-2023,00:30,06:30,36,General,923,145
907,Intercity Express,Bangalore,Madurai,379,15-06-2023,17:30,13:00,24,AC,1219,236
908,Pandian Express,Salem,Madurai,366,03-09-2023,14:00,01:30,8,General,1097,68
909,Kovai Express,Coimbatore,Bangalore,265,15-06-2023,10:30,15:00,52,Sleeper,750,113
910,Coimbatore Express,Trichy,Bangalore,514,13-11-2023,17:00,09:30,32,General,1004,215
911,Nilgiri Express,Chennai,Coimbatore,455,10-01-2023,01:30,20:30,47,AC,719,267
912,Intercity Express,Bangalore,Trichy,390,09-08-2023,14:30,13:00,31,AC,1351,225
913,Chennai Express,Madurai,Coimbatore,574,06-08-2023,11:00,05:30,44,General,1027,232
914,Pandian Express,Salem,Coimbatore,475,07-12-2023,05:00,08:00,41,AC,462,101
915,Nilgiri Express,Salem,Trichy,590,20-01-2023,10:00,02:30,5,Sleeper,673,257
916,Coimbatore Express,Trichy,Madurai,579,30-10-2023,18:00,09:00,28,General,530,300
917,Chennai Express,Bangalore,Chennai,329,01-10-2023,09:00,23:30,12,Sleeper,760,239
918,Rockfort Express,Chennai,Salem,237,24-06-2023,14:30,14:00,27,Sleeper,1077,203
919,Nilgiri Express,Chennai,Bangalore,538,23-07-2023,03:00,11:30,22,Sleeper,1276,174
920,Rockfort Express,Madurai,Coimbatore,272,16-04-2023,03:00,18:00,31,Sleeper,815,274
921,Rockfort Express,Coimbatore,Chennai,307,23-12-2023,19:00,21:30,45,AC,496,195
922,Nilgiri Express,Coimbatore,Bangalore,364,24-10-2023,17:30,04:30,32,AC,940,103
923,Pandian Express,Salem,Coimbatore,478,12-03-2023,12:30,01:00,45,AC,1133,292
924,Kovai Express,Coimbatore,Chennai,436,24-10-2023,23:30,20:30,34,Sleeper,1127,223
925,Nilgiri Express,Coimbatore,Trichy,240,11-01-2023,04:30,02:30,3,AC,1085,132
926,Nilgiri Express,Madurai,Coimbatore,319,26-05-2023,10:00,07:00,16,Sleeper,915,170
927,Rockfort Express,Trichy,Salem,504,27-08-2023,08:00,14:30,29,General,1172,241
928,Kovai Express,Salem,Madurai,387,22-11-2023,13:00,05:30,35,Sleeper,1364,55
929,Coimbatore Express,Madurai,Chennai,572,21-01-2023,20:30,02:30,40,AC,486,182
930,Intercity Express,Coimbatore,Madurai,246,20-06-2023,04:00,11:00,17,AC,1343,150
931,Chennai Express,Salem,Chennai,333,24-05-2023,15:00,15:30,17,AC,426,283
932,Coimbatore Express,Coimbatore,Salem,474,04-11-2023,08:00,13:30,10,General,1055,67
933,Coimbatore Express,Salem,Trichy,440,08-07-2023,06:30,12:30,10,Sleeper,1041,114
934,Pandian Express,Salem,Madurai,580,23-03-2023,10:00,03:00,56,AC,569,193
935,Nilgiri Express,Salem,Chennai,587,13-03-2023,04:30,15:30,6,AC,1096,87
936,Intercity Express,Trichy,Chennai,509,10-03-2023,02:30,09:00,36,General,983,299
937,Kovai Express,Bangalore,Chennai,426,13-02-2023,16:00,06:30,60,General,1199,79
938,Kovai Express,Madurai,Chennai,212,17-12-2023,17:00,09:00,26,General,1427,94
939,Kovai Express,Salem,Bangalore,333,01-04-2023,01:00,18:00,12,AC,547,212
940,Intercity Express,Coimbatore,Chennai,563,05-12-2023,21:30,03:00,13,AC,403,282
941,Nilgiri Express,Madurai,Coimbatore,492,30-04-2023,04:00,16:30,31,AC,602,177
942,Kovai Express,Coimbatore,Salem,598,22-12-2023,11:30,19:30,26,AC,1064,169
943,Chennai Express,Trichy,Salem,296,20-06-2023,06:00,10:30,2,General,682,116
944,Pandian Express,Bangalore,Salem,429,10-08-2023,04:00,18:00,32,General,940,258
945,Kovai Express,Trichy,Coimbatore,330,23-05-2023,16:30,07:00,21,Sleeper,866,196
946,Nilgiri Express,Coimbatore,Bangalore,333,05-05-2023,19:00,20:30,10,Sleeper,1426,221
947,Kovai Express,Salem,Madurai,506,11-02-2023,14:30,21:30,20,AC,1399,182
948,Intercity Express,Madurai,Coimbatore,554,16-03-2023,11:30,17:00,57,AC,692,200
949,Kovai Express,Madurai,Coimbatore,216,18-10-2023,20:30,06:30,26,Sleeper,359,130
950,Pandian Express,Madurai,Coimbatore,414,11-10-2023,15:00,16:00,7,General,500,54
951,Pandian Express,Salem,Trichy,242,07-10-2023,02:00,22:00,26,Sleeper,690,138
952,Intercity Express,Bangalore,Trichy,594,08-09-2023,14:30,14:30,6,Sleeper,997,66
953,Intercity Express,Trichy,Bangalore,398,24-05-2023,12:30,02:30,8,Sleeper,340,87
954,Kovai Express,Madurai,Coimbatore,395,05-03-2023,07:30,05:30,22,General,1382,82
955,Kovai Express,Trichy,Chennai,394,05-07-2023,07:00,03:00,44,Sleeper,460,57
956,Coimbatore Express,Salem,Coimbatore,397,01-03-2023,04:00,06:00,29,AC,1385,96
957,Nilgiri Express,Trichy,Coimbatore,315,20-07-2023,00:00,03:00,3,AC,952,130
958,Nilgiri Express,Chennai,Salem,271,23-11-2023,01:30,18:30,44,AC,1406,137
959,Coimbatore Express,Trichy,Madurai,568,29-05-2023,00:30,15:00,48,General,775,109
960,Intercity Express,Chennai,Bangalore,479,31-05-2023,05:30,09:00,12,AC,678,277
961,Coimbatore Express,Salem,Chennai,267,16-09-2023,23:00,23:00,12,AC,759,260
962,Kovai Express,Madurai,Coimbatore,530,05-05-2023,07:30,16:30,14,General,1459,88
963,Intercity Express,Trichy,Bangalore,546,27-10-2023,04:00,12:30,32,AC,536,195
964,Kovai Express,Salem,Madurai,298,06-12-2023,05:30,07:30,4,Sleeper,421,177
965,Pandian Express,Madurai,Salem,458,02-10-2023,12:30,03:00,10,AC,1456,113
966,Nilgiri Express,Coimbatore,Bangalore,342,22-01-2023,01:30,14:00,49,Sleeper,571,271
967,Rockfort Express,Trichy,Madurai,517,10-01-2023,00:30,23:00,15,AC,718,222
968,Coimbatore Express,Trichy,Bangalore,529,23-03-2023,16:00,08:30,24,General,333,256
969,Kovai Express,Trichy,Chennai,577,11-08-2023,09:00,09:00,12,Sleeper,553,141
970,Intercity Express,Bangalore,Madurai,515,26-03-2023,19:00,20:30,24,General,393,90
971,Pandian Express,Bangalore,Salem,523,10-05-2023,15:30,04:00,23,General,1215,206
972,Kovai Express,Madurai,Trichy,295,27-03-2023,14:30,06:30,40,AC,693,229
973,Nilgiri Express,Trichy,Madurai,226,08-02-2023,01:00,04:30,12,General,1100,184
974,Nilgiri Express,Chennai,Trichy,600,06-12-2023,18:30,09:00,26,AC,367,243
975,Nilgiri Express,Coimbatore,Trichy,454,31-05-2023,02:30,18:00,3,AC,417,96
976,Nilgiri Express,Trichy,Coimbatore,576,22-01-2023,14:00,23:30,16,AC,1072,92
